연월,행정동코드,연령대코드,성별코드,구분명,인구수
2024-05,4833032000,50,1,내국인,252
2024-05,4833032000,60,1,내국인,517
2024-05,4833032000,70,1,내국인,488
2024-05,4833032000,0,2,내국인,26
2024-05,4833032000,10,2,내국인,51
2024-05,4833032000,20,2,내국인,42
2024-05,4833032000,30,2,내국인,66
2024-05,4833032000,40,2,내국인,79
2024-05,4833032000,50,2,내국인,211
2024-05,4833032000,60,2,내국인,490
2024-05,4833032000,70,2,내국인,599
2024-05,4833033000,0,1,내국인,181
2024-05,4833033000,10,1,내국인,337
2024-05,4833033000,20,1,내국인,502
2024-05,4833033000,30,1,내국인,509
2024-05,4833033000,40,1,내국인,715
2024-05,4833033000,50,1,내국인,1227
2024-05,4833033000,60,1,내국인,1561
2024-05,4833033000,70,1,내국인,969
2024-05,4833033000,0,2,내국인,165
2024-05,4833033000,10,2,내국인,337
2024-05,4833033000,20,2,내국인,371
2024-05,4833033000,30,2,내국인,372
2024-05,4833033000,40,2,내국인,567
2024-05,4833033000,50,2,내국인,1130
2024-05,4833033000,60,2,내국인,1427
2024-05,4833033000,70,2,내국인,1388
2024-05,4833034000,0,1,내국인,52
2024-05,4833034000,10,1,내국인,257
2024-05,4833034000,20,1,내국인,338
2024-05,4833034000,30,1,내국인,298
2024-05,4833034000,40,1,내국인,403
2024-05,4833034000,50,1,내국인,825
2024-05,4833034000,60,1,내국인,1099
2024-05,4833034000,70,1,내국인,747
2024-05,4833034000,0,2,내국인,54
2024-05,4833034000,10,2,내국인,194
2024-05,4833034000,20,2,내국인,235
2024-05,4833034000,30,2,내국인,192
2024-05,4833034000,40,2,내국인,322
2024-05,4833034000,50,2,내국인,780
2024-05,4833034000,60,2,내국인,975
2024-05,4833034000,70,2,내국인,961
2024-05,4833051000,0,1,내국인,143
2024-05,4833051000,10,1,내국인,283
2024-05,4833051000,20,1,내국인,610
2024-05,4833051000,30,1,내국인,657
2024-05,4833051000,40,1,내국인,743
2024-05,4833051000,50,1,내국인,1140
2024-05,4833051000,60,1,내국인,1274
2024-05,4833051000,70,1,내국인,778
2024-05,4833051000,0,2,내국인,157
2024-05,4833051000,10,2,내국인,222
2024-05,4833051000,20,2,내국인,436
2024-05,4833051000,30,2,내국인,420
2024-05,4833051000,40,2,내국인,545
2024-05,4833051000,50,2,내국인,983
2024-05,4833051000,60,2,내국인,1240
2024-05,4833051000,70,2,내국인,996
2024-05,4833051500,0,1,내국인,825
2024-05,4833051500,10,1,내국인,1880
2024-05,4833051500,20,1,내국인,2036
2024-05,4833051500,30,1,내국인,1439
2024-05,4833051500,40,1,내국인,2132
2024-05,4833051500,50,1,내국인,3017
2024-05,4833051500,60,1,내국인,2060
2024-05,4833051500,70,1,내국인,1406
2024-05,4833051500,0,2,내국인,748
2024-05,4833051500,10,2,내국인,1743
2024-05,4833051500,20,2,내국인,1724
2024-05,4833051500,30,2,내국인,1366
2024-05,4833051500,40,2,내국인,2608
2024-05,4833051500,50,2,내국인,3465
2024-05,4833051500,60,2,내국인,2172
2024-05,4833051500,70,2,내국인,2126
2024-05,4833052000,0,1,내국인,551
2024-05,4833052000,10,1,내국인,758
2024-05,4833052000,20,1,내국인,1363
2024-05,4833052000,30,1,내국인,1573
2024-05,4833052000,40,1,내국인,1682
2024-05,4833052000,50,1,내국인,2089
2024-05,4833052000,60,1,내국인,1902
2024-05,4833052000,70,1,내국인,865
2024-05,4833052000,0,2,내국인,429
2024-05,4833052000,10,2,내국인,742
2024-05,4833052000,20,2,내국인,905
2024-05,4833052000,30,2,내국인,1018
2024-05,4833052000,40,2,내국인,1403
2024-05,4833052000,50,2,내국인,2075
2024-05,4833052000,60,2,내국인,1768
2024-05,4833052000,70,2,내국인,1252
2024-05,4833053000,0,1,내국인,205
2024-05,4833053000,10,1,내국인,426
2024-05,4833053000,20,1,내국인,487
2024-05,4833053000,30,1,내국인,438
2024-05,4833053000,40,1,내국인,759
2024-05,4833053000,50,1,내국인,826
2024-05,4833053000,60,1,내국인,659
2024-05,4833053000,70,1,내국인,414
2024-05,4833053000,0,2,내국인,219
2024-05,4833053000,10,2,내국인,509
2024-05,4833053000,20,2,내국인,420
2024-05,4833053000,30,2,내국인,363
2024-05,4833053000,40,2,내국인,704
2024-05,4833053000,50,2,내국인,800
2024-05,4833053000,60,2,내국인,652
2024-05,4833053000,70,2,내국인,571
2024-05,4833054000,0,1,내국인,805
2024-05,4833054000,10,1,내국인,1633
2024-05,4833054000,20,1,내국인,1518
2024-05,4833054000,30,1,내국인,1442
2024-05,4833054000,40,1,내국인,2560
2024-05,4833054000,50,1,내국인,2870
2024-05,4833054000,60,1,내국인,2105
2024-05,4833054000,70,1,내국인,1208
2024-05,4833054000,0,2,내국인,783
2024-05,4833054000,10,2,내국인,1510
2024-05,4833054000,20,2,내국인,1165
2024-05,4833054000,30,2,내국인,1158
2024-05,4833054000,40,2,내국인,2261
2024-05,4833054000,50,2,내국인,2482
2024-05,4833054000,60,2,내국인,1951
2024-05,4833054000,70,2,내국인,1680
2024-05,4833055000,0,1,내국인,515
2024-05,4833055000,10,1,내국인,893
2024-05,4833055000,20,1,내국인,1003
2024-05,4833055000,30,1,내국인,1076
2024-05,4833055000,40,1,내국인,1646
2024-05,4833055000,50,1,내국인,2058
2024-05,4833055000,60,1,내국인,1743
2024-05,4833055000,70,1,내국인,1131
2024-05,4833055000,0,2,내국인,505
2024-05,4833055000,10,2,내국인,828
2024-05,4833055000,20,2,내국인,802
2024-05,4833055000,30,2,내국인,908
2024-05,4833055000,40,2,내국인,1562
2024-05,4833055000,50,2,내국인,2021
2024-05,4833055000,60,2,내국인,1754
2024-05,4833055000,70,2,내국인,1753
2024-05,4833056000,0,1,내국인,833
2024-05,4833056000,10,1,내국인,1500
2024-05,4833056000,20,1,내국인,1510
2024-05,4833056000,30,1,내국인,1261
2024-05,4833056000,40,1,내국인,2310
2024-05,4833056000,50,1,내국인,2756
2024-05,4833056000,60,1,내국인,2162
2024-05,4833056000,70,1,내국인,1842
2024-05,4833056000,0,2,내국인,766
2024-05,4833056000,10,2,내국인,1513
2024-05,4833056000,20,2,내국인,1124
2024-05,4833056000,30,2,내국인,1167
2024-05,4833056000,40,2,내국인,2393
2024-05,4833056000,50,2,내국인,2683
2024-05,4833056000,60,2,내국인,2437
2024-05,4833056000,70,2,내국인,2891
2024-05,4833057000,0,1,내국인,724
2024-05,4833057000,10,1,내국인,829
2024-05,4833057000,20,1,내국인,872
2024-05,4833057000,30,1,내국인,1131
2024-05,4833057000,40,1,내국인,1450
2024-05,4833057000,50,1,내국인,1601
2024-05,4833057000,60,1,내국인,1379
2024-05,4833057000,70,1,내국인,921
2024-05,4833057000,0,2,내국인,726
2024-05,4833057000,10,2,내국인,763
2024-05,4833057000,20,2,내국인,749
2024-05,4833057000,30,2,내국인,1066
2024-05,4833057000,40,2,내국인,1388
2024-05,4833057000,50,2,내국인,1731
2024-05,4833057000,60,2,내국인,1447
2024-05,4833057000,70,2,내국인,1268
2024-05,4872000000,99,0,외국인,869
2024-05,4872025000,0,1,내국인,299
2024-05,4872025000,10,1,내국인,455
2024-05,4872025000,20,1,내국인,443
2024-05,4872025000,30,1,내국인,370
2024-05,4872025000,40,1,내국인,681
2024-05,4872025000,50,1,내국인,918
2024-05,4872025000,60,1,내국인,745
2024-05,4872025000,70,1,내국인,606
2024-05,4872025000,0,2,내국인,255
2024-05,4872025000,10,2,내국인,364
2024-05,4872025000,20,2,내국인,325
2024-05,4872025000,30,2,내국인,402
2024-05,4872025000,40,2,내국인,643
2024-05,4872025000,50,2,내국인,763
2024-05,4872025000,60,2,내국인,776
2024-05,4872025000,70,2,내국인,959
2024-05,4872031000,0,1,내국인,12
2024-05,4872031000,10,1,내국인,21
2024-05,4872031000,20,1,내국인,44
2024-05,4872031000,30,1,내국인,36
2024-05,4872031000,40,1,내국인,68
2024-05,4872031000,50,1,내국인,163
2024-05,4872031000,60,1,내국인,266
2024-05,4872031000,70,1,내국인,199
2024-05,4872031000,0,2,내국인,9
2024-05,4872031000,10,2,내국인,22
2024-05,4872031000,20,2,내국인,24
2024-05,4872031000,30,2,내국인,28
2024-05,4872031000,40,2,내국인,41
2024-05,4872031000,50,2,내국인,107
2024-05,4872031000,60,2,내국인,210
2024-05,4872031000,70,2,내국인,363
2024-05,4872032000,0,1,내국인,9
2024-05,4872032000,10,1,내국인,10
2024-05,4872032000,20,1,내국인,28
2024-05,4872032000,30,1,내국인,35
2024-05,4872032000,40,1,내국인,45
2024-05,4872032000,50,1,내국인,90
2024-05,4872032000,60,1,내국인,183
2024-05,4872032000,70,1,내국인,152
2024-05,4872032000,0,2,내국인,5
2024-05,4872032000,10,2,내국인,13
2024-05,4872032000,20,2,내국인,7
2024-05,4872032000,30,2,내국인,28
2024-05,4872032000,40,2,내국인,27
2024-05,4872032000,50,2,내국인,105
2024-05,4872032000,60,2,내국인,155
2024-05,4872032000,70,2,내국인,243
2024-05,4872033000,0,1,내국인,15
2024-05,4872033000,10,1,내국인,20
2024-05,4872033000,20,1,내국인,31
2024-05,4872033000,30,1,내국인,30
2024-05,4872033000,40,1,내국인,36
2024-05,4872033000,50,1,내국인,93
2024-05,4872033000,60,1,내국인,144
2024-05,4872033000,70,1,내국인,130
2024-05,4872033000,0,2,내국인,17
2024-05,4872033000,10,2,내국인,19
2024-05,4872033000,20,2,내국인,12
2024-05,4872033000,30,2,내국인,21
2024-05,4872033000,40,2,내국인,24
2024-05,4872033000,50,2,내국인,61
2024-05,4872033000,60,2,내국인,131
2024-05,4872033000,70,2,내국인,240
2024-05,4872034000,0,1,내국인,22
2024-05,4872034000,10,1,내국인,26
2024-05,4872034000,20,1,내국인,39
2024-05,4872034000,30,1,내국인,40
2024-05,4872034000,40,1,내국인,56
2024-05,4872034000,50,1,내국인,155
2024-05,4872034000,60,1,내국인,219
2024-05,4872034000,70,1,내국인,191
2024-05,4872034000,0,2,내국인,14
2024-05,4872034000,10,2,내국인,23
2024-05,4872034000,20,2,내국인,22
2024-05,4872034000,30,2,내국인,28
2024-05,4872034000,40,2,내국인,46
2024-05,4872034000,50,2,내국인,114
2024-05,4872034000,60,2,내국인,186
2024-05,4872034000,70,2,내국인,314
2024-05,4872035000,0,1,내국인,17
2024-05,4872035000,10,1,내국인,12
2024-05,4872035000,20,1,내국인,38
2024-05,4872035000,30,1,내국인,49
2024-05,4872035000,40,1,내국인,67
2024-05,4872035000,50,1,내국인,127
2024-05,4872035000,60,1,내국인,259
2024-05,4872035000,70,1,내국인,178
2024-05,4872035000,0,2,내국인,13
2024-05,4872035000,10,2,내국인,19
2024-05,4872035000,20,2,내국인,26
2024-05,4872035000,30,2,내국인,19
2024-05,4872035000,40,2,내국인,40
2024-05,4872035000,50,2,내국인,110
2024-05,4872035000,60,2,내국인,195
2024-05,4872035000,70,2,내국인,278
2024-05,4872036000,0,1,내국인,12
2024-05,4872036000,10,1,내국인,20
2024-05,4872036000,20,1,내국인,28
2024-05,4872036000,30,1,내국인,32
2024-05,4872036000,40,1,내국인,49
2024-05,4872036000,50,1,내국인,128
2024-05,4872036000,60,1,내국인,211
2024-05,4872036000,70,1,내국인,176
2024-05,4872036000,0,2,내국인,14
2024-05,4872036000,10,2,내국인,19
2024-05,4872036000,20,2,내국인,21
2024-05,4872036000,30,2,내국인,15
2024-05,4872036000,40,2,내국인,35
2024-05,4872036000,50,2,내국인,81
2024-05,4872036000,60,2,내국인,171
2024-05,4872036000,70,2,내국인,328
2024-05,4872037000,0,1,내국인,13
2024-05,4872037000,10,1,내국인,27
2024-05,4872037000,20,1,내국인,43
2024-05,4872037000,30,1,내국인,35
2024-05,4872037000,40,1,내국인,67
2024-05,4872037000,50,1,내국인,151
2024-05,4872037000,60,1,내국인,296
2024-05,4872037000,70,1,내국인,269
2024-05,4872037000,0,2,내국인,11
2024-05,4872037000,10,2,내국인,22
2024-05,4872037000,20,2,내국인,28
2024-05,4872037000,30,2,내국인,28
2024-05,4872037000,40,2,내국인,49
2024-05,4872037000,50,2,내국인,126
2024-05,4872037000,60,2,내국인,228
2024-05,4872037000,70,2,내국인,389
2024-05,4872038000,0,1,내국인,9
2024-05,4872038000,10,1,내국인,10
2024-05,4872038000,20,1,내국인,15
2024-05,4872038000,30,1,내국인,14
2024-05,4872038000,40,1,내국인,26
2024-05,4872038000,50,1,내국인,50
2024-05,4872038000,60,1,내국인,117
2024-05,4872038000,70,1,내국인,95
2024-05,4872038000,0,2,내국인,4
2024-05,4872038000,10,2,내국인,6
2024-05,4872038000,20,2,내국인,9
2024-05,4872038000,30,2,내국인,7
2024-05,4872038000,40,2,내국인,14
2024-05,4872038000,50,2,내국인,40
2024-05,4872038000,60,2,내국인,96
2024-05,4872038000,70,2,내국인,193
2024-05,4872039000,0,1,내국인,31
2024-05,4872039000,10,1,내국인,68
2024-05,4872039000,20,1,내국인,88
2024-05,4872039000,30,1,내국인,78
2024-05,4872039000,40,1,내국인,111
2024-05,4872039000,50,1,내국인,273
2024-05,4872039000,60,1,내국인,330
2024-05,4872039000,70,1,내국인,306
2024-05,4872039000,0,2,내국인,18
2024-05,4872039000,10,2,내국인,65
2024-05,4872039000,20,2,내국인,52
2024-05,4872039000,30,2,내국인,65
2024-05,4872039000,40,2,내국인,76
2024-05,4872039000,50,2,내국인,205
2024-05,4872039000,60,2,내국인,312
2024-05,4872039000,70,2,내국인,565
2024-05,4872040000,0,1,내국인,16
2024-05,4872040000,10,1,내국인,17
2024-05,4872040000,20,1,내국인,22
2024-05,4872040000,30,1,내국인,35
2024-05,4872040000,40,1,내국인,46
2024-05,4872040000,50,1,내국인,71
2024-05,4872040000,60,1,내국인,153
2024-05,4872040000,70,1,내국인,141
2024-05,4872040000,0,2,내국인,5
2024-05,4872040000,10,2,내국인,14
2024-05,4872040000,20,2,내국인,6
2024-05,4872040000,30,2,내국인,21
2024-05,4872040000,40,2,내국인,12
2024-05,4872040000,50,2,내국인,44
2024-05,4872040000,60,2,내국인,99
2024-05,4872040000,70,2,내국인,241
2024-05,4872041500,0,1,내국인,1
2024-05,4872041500,10,1,내국인,8
2024-05,4872041500,20,1,내국인,20
2024-05,4872041500,30,1,내국인,13
2024-05,4872041500,40,1,내국인,26
2024-05,4872041500,50,1,내국인,76
2024-05,4872041500,60,1,내국인,202
2024-05,4872041500,70,1,내국인,185
2024-05,4872041500,0,2,내국인,2
2024-05,4872041500,10,2,내국인,9
2024-05,4872041500,20,2,내국인,3
2024-05,4872041500,30,2,내국인,10
2024-05,4872041500,40,2,내국인,20
2024-05,4872041500,50,2,내국인,52
2024-05,4872041500,60,2,내국인,127
2024-05,4872041500,70,2,내국인,327
2024-05,4872042000,0,1,내국인,8
2024-05,4872042000,10,1,내국인,14
2024-05,4872042000,20,1,내국인,12
2024-05,4872042000,30,1,내국인,23
2024-05,4872042000,40,1,내국인,35
2024-05,4872042000,50,1,내국인,90
2024-05,4872042000,60,1,내국인,194
2024-05,4872042000,70,1,내국인,162
2024-05,4872042000,0,2,내국인,4
2024-05,4872042000,10,2,내국인,10
2024-05,4872042000,20,2,내국인,11
2024-05,4872042000,30,2,내국인,16
2024-05,4872042000,40,2,내국인,19
2024-05,4872042000,50,2,내국인,75
2024-05,4872042000,60,2,내국인,130
2024-05,4872042000,70,2,내국인,299
2024-05,4873000000,99,0,외국인,4311
2024-05,4873025000,0,1,내국인,469
2024-05,4873025000,10,1,내국인,939
2024-05,4873025000,20,1,내국인,906
2024-05,4873025000,30,1,내국인,776
2024-05,4873025000,40,1,내국인,1242
2024-05,4873025000,50,1,내국인,1764
2024-05,4873025000,60,1,내국인,1591
2024-05,4873025000,70,1,내국인,1041
2024-05,4873025000,0,2,내국인,382
2024-05,4873025000,10,2,내국인,824
2024-05,4873025000,20,2,내국인,612
2024-05,4873025000,30,2,내국인,671
2024-05,4873025000,40,2,내국인,1202
2024-05,4873025000,50,2,내국인,1557
2024-05,4873025000,60,2,내국인,1523
2024-05,4873025000,70,2,내국인,1685
2024-05,4873025300,0,1,내국인,609
2024-05,4873025300,10,1,내국인,1307
2024-05,4873025300,20,1,내국인,803
2024-05,4873025300,30,1,내국인,677
2024-05,4873025300,40,1,내국인,1631
2024-05,4873025300,50,1,내국인,1812
2024-05,4873025300,60,1,내국인,1454
2024-05,4873025300,70,1,내국인,929
2024-05,4873025300,0,2,내국인,572
2024-05,4873025300,10,2,내국인,1273
2024-05,4873025300,20,2,내국인,562
2024-05,4873025300,30,2,내국인,667
2024-05,4873025300,40,2,내국인,1718
2024-05,4873025300,50,2,내국인,1527
2024-05,4873025300,60,2,내국인,1317
2024-05,4873025300,70,2,내국인,1243
2024-05,4873031000,0,1,내국인,28
2024-05,4873031000,10,1,내국인,47
2024-05,4873031000,20,1,내국인,69
2024-05,4873031000,30,1,내국인,59
2024-05,4873031000,40,1,내국인,117
2024-05,4873031000,50,1,내국인,217
2024-05,4873031000,60,1,내국인,363
2024-05,4873031000,70,1,내국인,327
2024-05,4873031000,0,2,내국인,23
2024-05,4873031000,10,2,내국인,48
2024-05,4873031000,20,2,내국인,38
2024-05,4873031000,30,2,내국인,50
2024-05,4873031000,40,2,내국인,71
2024-05,4873031000,50,2,내국인,177
2024-05,4873031000,60,2,내국인,287
2024-05,4873031000,70,2,내국인,452
2024-05,4873032000,0,1,내국인,114
2024-05,4873032000,10,1,내국인,132
2024-05,4873032000,20,1,내국인,220
2024-05,4873032000,30,1,내국인,276
2024-05,4873032000,40,1,내국인,309
2024-05,4873032000,50,1,내국인,528
2024-05,4873032000,60,1,내국인,756
2024-05,4873032000,70,1,내국인,638
2024-05,4873032000,0,2,내국인,111
2024-05,4873032000,10,2,내국인,125
2024-05,4873032000,20,2,내국인,109
2024-05,4873032000,30,2,내국인,190
2024-05,4873032000,40,2,내국인,190
2024-05,4873032000,50,2,내국인,339
2024-05,4873032000,60,2,내국인,657
2024-05,4873032000,70,2,내국인,1031
2024-05,4873033000,0,1,내국인,27
2024-05,4873033000,10,1,내국인,46
2024-05,4873033000,20,1,내국인,63
2024-05,4873033000,30,1,내국인,73
2024-05,4873033000,40,1,내국인,141
2024-05,4873033000,50,1,내국인,284
2024-05,4873033000,60,1,내국인,426
2024-05,4873033000,70,1,내국인,333
2024-05,4873033000,0,2,내국인,20
2024-05,4873033000,10,2,내국인,31
2024-05,4873033000,20,2,내국인,50
2024-05,4873033000,30,2,내국인,39
2024-05,4873033000,40,2,내국인,78
2024-05,4873033000,50,2,내국인,189
2024-05,4873033000,60,2,내국인,351
2024-05,4873033000,70,2,내국인,553
2024-05,4873034000,0,1,내국인,17
2024-05,4873034000,10,1,내국인,64
2024-05,4873034000,20,1,내국인,82
2024-05,4873034000,30,1,내국인,75
2024-05,4873034000,40,1,내국인,121
2024-05,4873034000,50,1,내국인,307
2024-05,4873034000,60,1,내국인,483
2024-05,4873034000,70,1,내국인,435
2024-05,4873034000,0,2,내국인,20
2024-05,4873034000,10,2,내국인,42
2024-05,4873034000,20,2,내국인,49
2024-05,4873034000,30,2,내국인,54
2024-05,4873034000,40,2,내국인,85
2024-05,4873034000,50,2,내국인,191
2024-05,4873034000,60,2,내국인,371
2024-05,4873034000,70,2,내국인,741
2024-05,4873035000,0,1,내국인,84
2024-05,4873035000,10,1,내국인,207
2024-05,4873035000,20,1,내국인,189
2024-05,4873035000,30,1,내국인,182
2024-05,4873035000,40,1,내국인,357
2024-05,4873035000,50,1,내국인,565
2024-05,4873035000,60,1,내국인,598
2024-05,4873035000,70,1,내국인,435
2024-05,4873035000,0,2,내국인,81
2024-05,4873035000,10,2,내국인,183
2024-05,4873035000,20,2,내국인,142
2024-05,4873035000,30,2,내국인,145
2024-05,4873035000,40,2,내국인,231
2024-05,4873035000,50,2,내국인,438
2024-05,4873035000,60,2,내국인,460
2024-05,4873035000,70,2,내국인,651
2024-05,4873036000,0,1,내국인,13
2024-05,4873036000,10,1,내국인,23
2024-05,4873036000,20,1,내국인,44
2024-05,4873036000,30,1,내국인,47
2024-05,4873036000,40,1,내국인,76
2024-05,4873036000,50,1,내국인,182
2024-05,4873036000,60,1,내국인,300
2024-05,4873036000,70,1,내국인,286
2024-05,4873036000,0,2,내국인,9
2024-05,4873036000,10,2,내국인,19
2024-05,4873036000,20,2,내국인,24
2024-05,4873036000,30,2,내국인,25
2024-05,4873036000,40,2,내국인,42
2024-05,4873036000,50,2,내국인,104
2024-05,4873036000,60,2,내국인,247
2024-05,4873036000,70,2,내국인,399
2024-05,4873038000,0,1,내국인,31
2024-05,4873038000,10,1,내국인,43
2024-05,4873038000,20,1,내국인,97
2024-05,4873038000,30,1,내국인,92
2024-05,4873038000,40,1,내국인,116
2024-05,4873038000,50,1,내국인,239
2024-05,4873038000,60,1,내국인,420
2024-05,4873038000,70,1,내국인,293
2024-05,4873038000,0,2,내국인,22
2024-05,4873038000,10,2,내국인,43
2024-05,4873038000,20,2,내국인,53
2024-05,4873038000,30,2,내국인,76
2024-05,4873038000,40,2,내국인,90
2024-05,4873038000,50,2,내국인,227
2024-05,4873038000,60,2,내국인,330
2024-05,4873038000,70,2,내국인,455
2024-05,4873039000,0,1,내국인,7
2024-05,4873039000,10,1,내국인,13
2024-05,4873039000,20,1,내국인,18
2024-05,4873039000,30,1,내국인,13
2024-05,4873039000,40,1,내국인,29
2024-05,4873039000,50,1,내국인,81
2024-05,4873039000,60,1,내국인,174
2024-05,4873039000,70,1,내국인,129
2024-05,4873039000,0,2,내국인,2
2024-05,4873039000,10,2,내국인,6
2024-05,4873039000,20,2,내국인,13
2024-05,4873039000,30,2,내국인,15
2024-05,4873039000,40,2,내국인,15
2024-05,4873039000,50,2,내국인,61
2024-05,4873039000,60,2,내국인,135
2024-05,4873039000,70,2,내국인,167
2024-05,4874000000,99,0,외국인,3421
2024-05,4874025000,0,1,내국인,490
2024-05,4874025000,10,1,내국인,727
2024-05,4874025000,20,1,내국인,697
2024-05,4874025000,30,1,내국인,752
2024-05,4874025000,40,1,내국인,1111
2024-05,4874025000,50,1,내국인,1438
2024-05,4874025000,60,1,내국인,1461
2024-05,4874025000,70,1,내국인,1090
2024-05,4874025000,0,2,내국인,433
2024-05,4874025000,10,2,내국인,688
2024-05,4874025000,20,2,내국인,514
2024-05,4874025000,30,2,내국인,679
2024-05,4874025000,40,2,내국인,998
2024-05,4874025000,50,2,내국인,1307
2024-05,4874025000,60,2,내국인,1566
2024-05,4874025000,70,2,내국인,1676
2024-05,4874025300,0,1,내국인,326
2024-05,4874025300,10,1,내국인,559
2024-05,4874025300,20,1,내국인,381
2024-05,4874025300,30,1,내국인,475
2024-05,4874025300,40,1,내국인,839
2024-05,4874025300,50,1,내국인,1116
2024-05,4874025300,60,1,내국인,1207
2024-05,4874025300,70,1,내국인,898
2024-05,4874025300,0,2,내국인,310
2024-05,4874025300,10,2,내국인,502
2024-05,4874025300,20,2,내국인,249
2024-05,4874025300,30,2,내국인,406
2024-05,4874025300,40,2,내국인,747
2024-05,4874025300,50,2,내국인,895
2024-05,4874025300,60,2,내국인,1234
2024-05,4874025300,70,2,내국인,1436
2024-05,4874031000,0,1,내국인,20
2024-05,4874031000,10,1,내국인,33
2024-05,4874031000,20,1,내국인,48
2024-05,4874031000,30,1,내국인,43
2024-05,4874031000,40,1,내국인,56
2024-05,4874031000,50,1,내국인,156
2024-05,4874031000,60,1,내국인,258
2024-05,4874031000,70,1,내국인,245
2024-05,4874031000,0,2,내국인,18
2024-05,4874031000,10,2,내국인,38
2024-05,4874031000,20,2,내국인,31
2024-05,4874031000,30,2,내국인,33
2024-05,4874031000,40,2,내국인,36
2024-05,4874031000,50,2,내국인,120
2024-05,4874031000,60,2,내국인,210
2024-05,4874031000,70,2,내국인,388
2024-05,4874032000,0,1,내국인,6
2024-05,4874032000,10,1,내국인,13
2024-05,4874032000,20,1,내국인,32
2024-05,4874032000,30,1,내국인,41
2024-05,4874032000,40,1,내국인,51
2024-05,4874032000,50,1,내국인,134
2024-05,4874032000,60,1,내국인,262
2024-05,4874032000,70,1,내국인,196
2024-05,4874032000,0,2,내국인,18
2024-05,4874032000,10,2,내국인,8
2024-05,4874032000,20,2,내국인,23
2024-05,4874032000,30,2,내국인,25
2024-05,4874032000,40,2,내국인,37
2024-05,4874032000,50,2,내국인,131
2024-05,4874032000,60,2,내국인,221
2024-05,4874032000,70,2,내국인,328
2024-05,4874033000,0,1,내국인,26
2024-05,4874033000,10,1,내국인,86
2024-05,4874033000,20,1,내국인,116
2024-05,4874033000,30,1,내국인,118
2024-05,4874033000,40,1,내국인,173
2024-05,4874033000,50,1,내국인,389
2024-05,4874033000,60,1,내국인,471
2024-05,4874033000,70,1,내국인,433
2024-05,4874033000,0,2,내국인,28
2024-05,4874033000,10,2,내국인,53
2024-05,4874033000,20,2,내국인,50
2024-05,4874033000,30,2,내국인,86
2024-05,4874033000,40,2,내국인,120
2024-05,4874033000,50,2,내국인,256
2024-05,4874033000,60,2,내국인,423
2024-05,4874033000,70,2,내국인,737
2024-05,4874034000,0,1,내국인,22
2024-05,4874034000,10,1,내국인,95
2024-05,4874034000,20,1,내국인,50
2024-05,4874034000,30,1,내국인,60
2024-05,4874034000,40,1,내국인,99
2024-05,4874034000,50,1,내국인,182
2024-05,4874034000,60,1,내국인,290
2024-05,4874034000,70,1,내국인,310
2024-05,4874034000,0,2,내국인,16
2024-05,4874034000,10,2,내국인,154
2024-05,4874034000,20,2,내국인,38
2024-05,4874034000,30,2,내국인,31
2024-05,4874034000,40,2,내국인,48
2024-05,4874034000,50,2,내국인,139
2024-05,4874034000,60,2,내국인,294
2024-05,4874034000,70,2,내국인,481
2024-05,4874035000,0,1,내국인,17
2024-05,4874035000,10,1,내국인,24
2024-05,4874035000,20,1,내국인,44
2024-05,4874035000,30,1,내국인,40
2024-05,4874035000,40,1,내국인,74
2024-05,4874035000,50,1,내국인,149
2024-05,4874035000,60,1,내국인,229
2024-05,4874035000,70,1,내국인,238
2024-05,4874035000,0,2,내국인,8
2024-05,4874035000,10,2,내국인,17
2024-05,4874035000,20,2,내국인,28
2024-05,4874035000,30,2,내국인,24
2024-05,4874035000,40,2,내국인,37
2024-05,4874035000,50,2,내국인,92
2024-05,4874035000,60,2,내국인,216
2024-05,4874035000,70,2,내국인,403
2024-05,4874036000,0,1,내국인,31
2024-05,4874036000,10,1,내국인,103
2024-05,4874036000,20,1,내국인,83
2024-05,4874036000,30,1,내국인,79
2024-05,4874036000,40,1,내국인,149
2024-05,4874036000,50,1,내국인,237
2024-05,4874036000,60,1,내국인,260
2024-05,4874036000,70,1,내국인,262
2024-05,4874036000,0,2,내국인,39
2024-05,4874036000,10,2,내국인,67
2024-05,4874036000,20,2,내국인,44
2024-05,4874036000,30,2,내국인,57
2024-05,4874036000,40,2,내국인,113
2024-05,4874036000,50,2,내국인,138
2024-05,4874036000,60,2,내국인,240
2024-05,4874036000,70,2,내국인,409
2024-05,4874037000,0,1,내국인,14
2024-05,4874037000,10,1,내국인,27
2024-05,4874037000,20,1,내국인,63
2024-05,4874037000,30,1,내국인,77
2024-05,4874037000,40,1,내국인,98
2024-05,4874037000,50,1,내국인,229
2024-05,4874037000,60,1,내국인,282
2024-05,4874037000,70,1,내국인,284
2024-05,4874037000,0,2,내국인,17
2024-05,4874037000,10,2,내국인,32
2024-05,4874037000,20,2,내국인,29
2024-05,4874037000,30,2,내국인,33
2024-05,4874037000,40,2,내국인,61
2024-05,4874037000,50,2,내국인,164
2024-05,4874037000,60,2,내국인,249
2024-05,4874037000,70,2,내국인,453
2024-05,4874038000,0,1,내국인,50
2024-05,4874038000,10,1,내국인,148
2024-05,4874038000,20,1,내국인,188
2024-05,4874038000,30,1,내국인,205
2024-05,4874038000,40,1,내국인,274
2024-05,4874038000,50,1,내국인,500
2024-05,4874038000,60,1,내국인,664
